order_id,customer_id,product_id,quantity,order_date
1964,2410,1249,2,2023-07-13
1965,1079,377,2,2023-09-10
1966,511,1535,2,2023-04-19
1967,3620,1692,3,2023-05-25
1968,4143,832,1,2023-09-06
1969,3191,869,4,2023-09-26
1970,3080,1701,2,2023-02-14
1971,2827,357,1,2022-03-20
1972,3721,1550,4,2023-03-07
1973,3250,302,4,2021-07-17
1974,547,1402,3,2022-07-16
1975,32,1956,4,2022-05-04
1976,2473,303,3,2023-08-26
1977,3363,1737,3,2022-10-20
1978,608,712,2,2021-12-04
1979,40,1610,1,2021-08-21
1980,972,264,3,2023-05-12
1981,1069,430,2,2022-09-16
1982,4257,1710,1,2023-05-17
1983,321,1900,1,2022-07-31
1984,4316,389,2,2022-12-26
1985,23,1205,2,2023-03-11
1986,1871,1038,2,2022-02-01
1987,3398,1904,2,2023-04-07
1988,2854,3,2,2021-05-18
1989,1598,1403,4,2022-02-11
1990,1225,293,2,2022-01-04
1991,2957,1732,4,2023-06-30
1992,2698,767,1,2021-04-04
1993,1616,1633,1,2021-11-27
1994,3140,168,1,2021-08-02
1995,391,1379,2,2023-07-17
1996,238,1625,3,2021-03-14
1997,3528,1963,3,2022-06-03
1998,4609,1171,3,2023-08-31
1999,4370,261,2,2021-08-05
2000,3347,403,2,2021-03-31
2001,3067,1930,2,2022-03-13
2002,4892,188,3,2022-05-19
2003,2583,1708,2,2023-04-27
2004,1384,410,4,2022-08-20
2005,1483,1150,4,2021-11-21
2006,3367,1809,2,2021-07-01
2007,2144,1086,4,2022-11-16
2008,404,31,4,2023-04-10
2009,1103,1869,2,2022-08-16
2010,3046,1949,4,2022-08-02
2011,78,832,1,2023-08-06
2012,3366,60,2,2023-08-04
2013,4003,1994,4,2021-02-01
2014,20,1080,1,2022-10-27
2015,1591,1129,2,2021-08-06
2016,2791,177,4,2022-06-28
2017,544,1801,3,2022-02-11
2018,1176,1681,1,2023-08-26
2019,2988,1097,4,2021-01-07
2020,3814,1626,1,2023-09-19
2021,922,819,4,2022-02-14
2022,2808,40,3,2022-08-20
2023,1258,303,4,2022-05-12
2024,4175,120,1,2023-03-02
2025,1957,1167,4,2022-07-12
2026,1860,213,3,2021-06-27
2027,2351,1754,4,2022-03-29
2028,4476,675,3,2023-07-15
2029,2485,1547,2,2021-12-15
2030,4499,322,2,2021-02-01
2031,3320,972,3,2023-02-16
2032,472,1299,2,2022-01-13
2033,1502,1109,2,2023-05-28
2034,4101,1159,2,2023-02-19
2035,2209,916,2,2023-06-13
2036,3840,437,1,2022-08-19
2037,1363,1099,4,2023-03-13
2038,625,1980,3,2021-10-26
2039,159,121,2,2022-05-12
2040,2605,456,4,2021-01-11
2041,1624,1290,1,2021-10-06
2042,4003,1402,2,2021-10-08
2043,1840,751,4,2022-12-11
2044,2874,607,2,2022-04-01
2045,4623,1498,2,2022-12-02
2046,1367,360,4,2021-09-06
2047,4928,634,1,2023-01-21
2048,819,1819,2,2022-07-26
2049,1346,1083,2,2023-01-26
2050,960,1801,2,2023-03-01
2051,1870,805,3,2022-04-17
2052,720,782,1,2021-11-10
2053,139,1897,4,2021-05-16
2054,4092,728,3,2022-05-02
2055,2079,356,3,2023-05-02
2056,2930,49,3,2021-09-11
2057,1471,1885,2,2021-04-16
2058,307,1115,4,2022-08-05
2059,1369,1218,2,2021-02-25
2060,1505,943,1,2022-04-17
2061,2452,533,4,2022-10-24
2062,3793,559,1,2021-07-12
2063,192,1310,1,2021-09-05
2064,2028,611,3,2023-09-01
2065,1794,1829,1,2023-09-16
2066,1377,325,1,2023-01-04
2067,3270,1057,4,2021-09-27
2068,1459,791,4,2023-07-09
2069,2148,539,3,2021-01-16
2070,4792,587,4,2021-04-23
2071,4954,1334,3,2022-03-18
2072,3567,37,3,2022-03-08
2073,2442,50,3,2021-06-23
2074,1504,1826,2,2023-02-21
2075,635,497,3,2023-09-17
2076,3038,1281,3,2021-03-19
2077,794,1929,1,2021-02-10
2078,1951,810,1,2022-09-02
2079,4779,1923,3,2021-06-12
2080,4764,971,2,2022-11-16
2081,1460,714,4,2022-08-13
2082,974,707,4,2022-01-20
2083,4615,418,1,2022-03-28
2084,480,991,1,2022-04-07
2085,300,669,3,2023-06-27
2086,1263,1077,3,2021-08-03
2087,1281,1956,1,2022-04-02
2088,4559,1026,1,2022-04-27
2089,1075,1388,3,2022-03-16
2090,2749,610,1,2021-06-19
2091,4294,1954,3,2021-09-14
2092,4483,1260,1,2021-12-22
2093,2943,311,1,2023-09-04
2094,3572,1049,3,2021-06-15
2095,2492,847,1,2023-09-11
2096,2048,1441,1,2023-03-08
2097,4317,278,4,2021-12-03
2098,2194,894,4,2022-07-06
2099,4084,1594,2,2023-08-03
2100,960,263,2,2022-04-29
2101,4008,63,2,2022-07-27
2102,2945,1948,2,2023-09-14
2103,4009,1234,4,2022-04-29
2104,2034,474,3,2023-06-24
2105,2247,1300,3,2021-11-12
2106,4176,1900,3,2023-05-08
2107,3798,1347,2,2023-07-11
2108,3176,1263,4,2023-08-28
2109,3934,1989,2,2021-02-21
2110,705,950,3,2023-09-15
2111,227,125,2,2022-07-16
2112,713,799,3,2021-10-25
2113,3662,1839,2,2022-09-14
2114,1932,950,3,2021-09-30
2115,420,1979,3,2023-01-05
2116,3994,1207,1,2023-04-20
2117,4445,280,2,2022-02-19
2118,766,1686,1,2022-06-26
2119,1913,385,4,2022-05-22
2120,1535,1740,1,2023-09-14
2121,4333,1948,3,2023-04-27
2122,1589,1521,2,2023-02-18
2123,3026,555,2,2022-12-10
2124,2179,610,3,2022-08-03
2125,3661,1054,2,2023-05-31
2126,4173,348,2,2021-07-23
2127,601,1476,4,2022-05-03
2128,2469,147,2,2023-06-06
2129,2207,1084,2,2022-01-02
2130,4150,1065,4,2022-12-03
2131,1617,180,2,2023-06-04
2132,2064,1590,1,2023-06-14
2133,2810,978,3,2023-03-21
2134,612,1886,2,2021-02-02
2135,4873,1332,2,2021-07-28
2136,2302,966,1,2023-07-21
2137,4200,196,1,2022-05-06
2138,4904,1702,4,2022-03-19
2139,1936,1374,4,2023-04-13
2140,1247,1065,2,2022-08-29
2141,1566,1019,1,2021-01-02
2142,1455,1426,2,2022-11-02
2143,574,916,1,2022-12-03
2144,4366,1618,3,2022-07-02
2145,2318,503,4,2022-02-26
2146,2861,1268,1,2021-06-18
2147,4823,1913,4,2021-11-14
2148,3820,1980,1,2021-02-13
2149,2499,2,1,2023-06-15
2150,2432,457,2,2023-03-12
2151,491,407,2,2022-09-10
2152,4767,1552,1,2023-09-22
2153,4109,1068,1,2023-09-18
2154,4960,685,1,2022-08-06
2155,2217,1353,2,2021-11-04
2156,2224,250,2,2022-09-15
2157,2746,71,4,2023-04-16
2158,123,1140,4,2022-08-07
2159,912,1301,3,2023-04-16
2160,4065,113,2,2021-03-23
2161,2469,1326,2,2021-06-11
2162,3777,960,1,2022-11-10
2163,270,102,1,2023-06-30
2164,3152,1944,2,2023-01-03
2165,2159,501,3,2021-03-17
2166,1708,1756,2,2021-06-14
2167,338,173,3,2021-07-24
2168,1275,39,4,2022-05-25
2169,2117,1656,3,2022-06-25
2170,911,1086,3,2021-02-26
2171,2557,1035,1,2021-05-23
2172,2770,1290,3,2023-08-29
2173,2872,1240,3,2023-05-06
2174,1373,1280,1,2021-10-24
2175,1699,285,4,2021-04-17
2176,2757,1855,1,2023-03-28
2177,4009,1947,3,2021-08-03
2178,2796,485,1,2021-09-07
2179,298,578,3,2022-10-10
2180,2781,1682,4,2021-03-05
2181,1609,854,1,2022-07-07
2182,4397,1059,2,2021-12-31
2183,1148,297,4,2022-10-03
2184,4633,964,4,2022-04-20
2185,4475,1734,3,2021-11-25
2186,30,311,4,2023-07-03
2187,3802,38,1,2021-12-07
2188,4031,497,4,2021-04-13
2189,1707,1884,3,2021-05-29
2190,37,18,4,2022-12-08
2191,612,485,4,2021-02-24
2192,2680,170,1,2022-12-01
2193,87,614,3,2023-06-21
2194,744,289,1,2022-06-30
2195,3083,345,4,2022-05-15
2196,3999,1414,2,2022-08-29
2197,3283,843,4,2022-04-16
2198,1690,524,4,2021-11-19
2199,4809,1119,3,2022-11-05
2200,1765,1106,4,2021-11-26
2201,3585,451,2,2023-07-19
2202,768,1715,3,2023-09-17
2203,4159,842,4,2022-12-04
2204,581,528,3,2022-08-04
2205,2594,1651,4,2022-04-05
2206,1415,158,1,2021-11-18
2207,3086,26,2,2022-03-28
2208,4137,1168,4,2022-05-17
2209,173,824,2,2022-08-01
2210,3694,1162,3,2021-10-06
2211,4200,1222,3,2023-07-06
2212,1772,73,4,2023-03-12
2213,294,862,4,2023-07-13
2214,2948,718,3,2021-03-24
2215,2776,1471,3,2022-06-14
2216,207,1583,2,2023-04-01
2217,3646,815,1,2023-07-14
2218,3698,821,3,2021-09-02
2219,1388,1365,2,2021-04-14
2220,4903,1910,2,2022-05-12
2221,4500,199,2,2021-05-13
2222,3198,210,4,2023-06-20
2223,2535,1969,2,2022-10-16
2224,4076,188,3,2021-07-21
2225,3553,612,3,2022-08-12
2226,2899,268,2,2023-06-22
2227,796,116,1,2021-03-23
2228,3261,744,3,2023-08-05
2229,1654,1921,2,2021-08-09
2230,190,31,2,2021-03-04
2231,2555,1233,3,2022-06-17
2232,620,553,3,2023-05-26
2233,614,881,2,2021-01-17
2234,2895,943,3,2023-02-15
2235,1744,621,3,2022-03-26
2236,2979,1024,1,2021-03-07
2237,3687,1487,3,2021-03-05
2238,2427,652,1,2021-08-11
2239,3662,845,3,2021-08-22
2240,1938,1371,4,2021-10-25
2241,4839,1116,1,2022-11-10
2242,2461,1127,4,2023-01-30
2243,628,1613,2,2022-06-18
2244,375,623,4,2021-09-28
2245,2189,687,3,2023-03-21
2246,4001,1221,2,2022-02-01
2247,1358,1298,2,2022-04-06
2248,1233,1129,1,2022-10-02
2249,1407,1982,2,2021-09-20
2250,1690,157,3,2022-04-10
2251,1783,1141,3,2023-02-06
2252,4502,1670,2,2023-01-03
2253,2054,1143,4,2023-05-17
2254,4664,908,2,2023-06-02
2255,4918,153,3,2022-06-21
2256,3157,1318,2,2021-04-18
2257,2790,1356,4,2023-01-29
2258,4825,1508,2,2021-08-26
2259,1473,1077,2,2023-09-16
2260,1945,1865,2,2023-04-01
2261,2045,241,1,2022-02-27
2262,3388,1573,4,2022-05-23
2263,702,1064,1,2023-07-21
2264,3964,1574,3,2022-02-10
2265,3154,1025,2,2021-04-03
2266,4735,1979,3,2023-07-18
2267,2100,639,2,2022-05-01
2268,2521,225,4,2021-03-03
2269,4562,1348,3,2023-07-09
2270,2157,979,3,2021-08-02
2271,3479,537,1,2021-09-19
2272,653,1177,3,2021-01-11
2273,4851,1180,4,2022-04-30
2274,402,487,1,2021-11-21
2275,1783,184,4,2022-04-13
2276,3247,915,4,2022-09-29
2277,352,936,2,2021-04-21
2278,735,1628,2,2021-02-13
2279,4015,284,2,2021-07-26
2280,2047,206,1,2021-08-29
2281,4849,924,1,2021-05-28
2282,2393,613,2,2023-07-26
2283,1694,1123,3,2023-06-17
2284,21,479,3,2023-01-09
2285,4474,605,1,2023-02-07
2286,2311,1164,2,2022-03-17
2287,2332,1777,3,2021-08-05
2288,483,827,2,2023-07-10
2289,3223,1972,3,2022-09-16
2290,4488,714,1,2023-01-05
2291,1996,833,1,2023-08-24
2292,3989,1758,4,2022-05-21
2293,2428,1874,2,2022-05-26
2294,584,177,3,2021-06-26
2295,893,689,2,2023-01-03
2296,3590,584,4,2023-01-21
2297,1612,980,3,2022-06-20
2298,2572,390,1,2021-11-30
2299,3340,222,2,2021-11-02
2300,3476,1718,2,2023-09-10
2301,1132,489,4,2023-09-03
2302,4417,1285,3,2021-10-21
2303,3335,712,3,2021-01-30
2304,4560,1473,3,2023-03-24
2305,2392,1761,4,2023-04-17
2306,2770,1728,2,2022-07-13
2307,3858,1440,3,2022-04-26
2308,2991,1934,4,2021-04-04
2309,1559,40,3,2022-07-21
2310,2315,42,2,2023-01-31
2311,4449,564,3,2021-06-08
2312,1815,249,3,2022-08-01
2313,2797,671,1,2021-08-03
2314,1778,292,4,2021-11-27
2315,3899,298,3,2023-04-14
2316,630,1744,2,2022-12-29
2317,4836,1282,4,2022-01-27
2318,3157,1469,4,2021-12-03
2319,3056,983,1,2023-02-09
2320,2336,1508,2,2022-11-12
2321,4571,841,2,2022-11-02
2322,1267,122,1,2023-06-28
2323,2221,496,1,2023-02-18
2324,2113,1507,1,2022-01-31
2325,4994,646,4,2023-05-19
2326,805,1496,3,2021-11-30
2327,443,418,3,2021-05-15
2328,2547,1255,1,2023-07-22
2329,4816,1062,1,2021-07-19
2330,1004,1240,1,2022-07-01
2331,2370,1107,1,2023-01-10
2332,3636,1625,3,2021-08-02
2333,3665,439,3,2022-03-20
2334,1256,933,1,2022-09-24
2335,4605,1582,4,2022-12-10
2336,3412,993,4,2023-03-29
2337,4781,313,2,2023-07-18
2338,2458,948,4,2021-03-20
2339,3708,350,1,2021-05-13
2340,4835,838,4,2021-11-27
2341,3992,1801,2,2023-06-07
2342,2393,1491,4,2021-04-14
2343,1931,1123,2,2021-06-16
2344,761,864,3,2023-07-10
2345,2958,1998,2,2022-01-08
2346,3025,76,2,2021-03-01
2347,4484,1153,3,2021-07-20
2348,3334,1465,1,2023-07-21
2349,2019,571,3,2022-12-14
2350,572,361,1,2021-05-15
2351,1792,684,4,2022-04-16
2352,1139,1655,2,2021-02-20
2353,1566,51,2,2021-12-21
2354,4336,1146,4,2023-07-19
2355,3316,1120,3,2023-07-14
2356,4307,998,1,2021-01-28
2357,1524,897,1,2022-08-01
2358,2567,1177,1,2023-03-24
2359,1327,1559,4,2022-03-04
2360,2419,1454,3,2021-08-01
2361,2585,209,1,2022-05-30
2362,4356,782,4,2022-08-29
2363,1674,60,3,2023-09-05
2364,3210,1831,1,2021-05-25
2365,4081,173,2,2023-07-15
2366,60,484,2,2022-01-11
2367,3684,1622,4,2022-07-15
2368,2488,1857,4,2023-02-23
2369,2264,1937,3,2022-05-18
2370,3125,1044,1,2022-07-01
2371,688,228,1,2022-02-01
2372,4176,2000,2,2022-01-19
2373,4644,1265,1,2021-07-29
2374,404,614,1,2021-09-03
2375,2585,428,4,2023-05-04
2376,4953,230,2,2023-04-19
2377,3068,723,3,2022-03-05
2378,4140,1061,4,2022-09-19
2379,1867,792,2,2023-02-08
2380,2700,82,3,2021-07-17
2381,2418,213,2,2021-05-05
2382,2867,1453,2,2021-05-06
2383,3410,1307,1,2021-09-25
2384,2497,733,2,2022-06-17
2385,837,298,4,2022-02-20
2386,3544,1198,1,2021-08-11
2387,239,387,4,2022-08-26
2388,941,901,2,2021-03-11
2389,821,124,2,2022-04-29
2390,4370,50,4,2022-12-11
2391,1360,1576,2,2022-08-02
2392,1834,320,3,2021-02-27
2393,349,1855,3,2023-09-27
2394,3432,366,4,2021-10-18
2395,2068,329,1,2021-12-08
2396,2208,146,1,2022-12-04
2397,3177,476,1,2022-06-23
2398,617,1383,1,2021-04-28
2399,2108,1862,4,2021-11-18
2400,912,1734,1,2021-11-18
2401,352,1845,4,2021-10-20
2402,4570,1160,2,2022-05-01
2403,4810,814,2,2021-02-12
2404,4985,645,1,2022-11-19
2405,3311,983,4,2022-03-25
2406,609,582,4,2021-11-18
2407,372,322,4,2022-10-09
2408,3249,130,3,2021-10-17
2409,989,222,3,2021-05-12
2410,2039,409,3,2021-03-10
2411,3575,860,1,2022-09-14
2412,2188,1411,2,2021-09-21
2413,1598,1672,2,2023-01-17
2414,4436,174,1,2023-09-20
2415,665,1375,1,2023-09-14
2416,3196,1471,1,2021-08-27
2417,311,748,1,2022-04-20
2418,2211,716,2,2023-05-25
2419,51,286,3,2022-03-09
2420,4365,1735,4,2022-07-03
2421,971,1903,3,2021-04-24
2422,2521,1069,3,2021-12-01
2423,1409,98,1,2023-02-06
2424,644,1613,1,2023-03-30
2425,3950,1124,4,2021-04-17
2426,3459,1939,1,2023-07-20
2427,940,619,3,2022-12-13
2428,1563,524,2,2023-08-06
2429,576,985,1,2022-10-12
2430,130,351,4,2023-08-24
2431,2230,1445,2,2022-12-22
2432,4145,532,3,2022-06-11
2433,4909,1514,1,2021-06-23
2434,3236,359,3,2021-01-31
2435,2177,1915,3,2022-07-28
2436,4119,1375,2,2022-04-24
2437,4606,49,3,2022-09-16
2438,4018,414,2,2022-02-28
2439,3584,1190,1,2022-03-10
2440,3861,271,3,2021-02-11
2441,2553,1433,2,2021-10-05
2442,3766,80,4,2022-05-18
2443,1686,1086,4,2022-08-06
2444,1900,761,4,2022-07-24
2445,4368,1705,3,2022-10-07
2446,2238,1512,4,2021-12-18
2447,2124,956,3,2021-09-11
2448,74,760,1,2023-02-07
2449,1133,243,4,2023-02-04
2450,3131,1660,1,2022-05-22
2451,3967,930,3,2023-07-29
2452,1251,1132,4,2021-11-04
2453,963,945,4,2023-07-30
2454,2177,735,1,2023-05-13
2455,651,1925,1,2023-01-06
2456,1523,274,4,2023-01-20
2457,4327,1093,3,2022-10-08
2458,3774,1744,1,2021-04-27
2459,664,349,2,2022-04-18
2460,2839,1839,1,2022-05-06
2461,2795,1592,1,2021-06-23
2462,4926,705,1,2021-09-01
2463,3876,575,4,2021-10-24
2464,3732,1147,2,2023-01-30
2465,2449,1925,4,2021-10-26
2466,987,847,4,2022-02-05
2467,4080,1995,4,2023-07-25
2468,577,625,4,2023-07-07
2469,1639,1177,4,2022-10-09
2470,1215,1672,1,2022-02-24
2471,2431,1677,4,2021-01-30
2472,2504,1680,3,2023-05-10
2473,4249,1354,3,2021-04-18
2474,3597,513,3,2023-09-15
2475,791,427,4,2022-05-03
2476,3263,588,1,2022-10-23
2477,1483,1362,1,2021-02-08
2478,4630,1428,4,2022-05-07
2479,316,1703,2,2022-11-05
2480,1622,1782,3,2021-05-09
2481,1919,420,2,2022-02-13
2482,2337,1174,3,2023-01-08
2483,3784,1238,3,2022-10-17
2484,4681,914,4,2023-07-15
2485,1136,944,2,2022-05-08
2486,1950,893,3,2022-01-01
2487,9,131,4,2022-08-15
2488,3488,1415,4,2021-09-16
2489,941,611,4,2021-09-27
2490,2762,1438,4,2021-11-19
2491,3114,1181,4,2021-09-28
2492,2816,1491,4,2022-06-25
2493,2481,1540,2,2022-11-26
2494,4816,1196,4,2023-05-06
2495,3718,797,4,2022-08-26
2496,1476,1577,2,2021-05-08
2497,4495,1238,1,2021-01-28
2498,4910,1635,3,2023-08-29
2499,4564,443,4,2022-03-07
2500,2922,1540,2,2023-04-29
2501,1235,733,1,2021-09-27
2502,3751,703,3,2023-03-07
2503,2481,1584,3,2021-05-29
2504,1873,586,4,2022-05-18
2505,4201,520,2,2022-12-07
2506,1577,1170,1,2021-10-15
2507,1059,674,2,2023-01-23
2508,3958,995,3,2023-01-27
2509,1231,351,2,2022-02-10
2510,889,1931,1,2021-10-01
2511,4591,1409,4,2022-05-08
2512,3613,39,1,2023-01-04
2513,2675,28,4,2023-01-04
2514,1941,1374,4,2023-02-17
2515,3712,351,2,2023-08-03
2516,4873,92,4,2023-03-30
2517,3720,905,4,2021-03-10
2518,4596,1678,4,2022-09-28
2519,4507,59,4,2023-03-03
2520,3115,273,2,2022-01-11
2521,1464,951,2,2023-08-04
2522,4934,1871,1,2023-03-01
2523,2494,524,4,2022-10-08
2524,4455,651,4,2022-06-11
2525,4893,1418,4,2023-05-14
2526,4516,1748,3,2023-08-24
2527,3840,1453,4,2022-06-22
2528,2433,1003,3,2021-07-02
2529,103,823,1,2021-12-10
2530,3185,327,3,2022-05-15
2531,1994,1055,4,2023-03-07
2532,98,112,1,2021-08-09
2533,1801,892,3,2021-05-03
2534,4085,1251,1,2022-10-28
2535,359,1532,2,2022-10-13
2536,2535,341,2,2022-07-08
2537,21,1267,3,2021-11-19
2538,1883,1156,1,2022-11-24
2539,2381,1881,4,2023-08-08
2540,1021,979,1,2022-09-06
2541,74,511,4,2021-06-25
2542,4958,1754,3,2022-12-09
2543,794,849,1,2022-12-04
2544,1748,984,1,2021-04-06
2545,3877,740,2,2023-07-14
2546,2546,1706,4,2023-01-26
2547,4077,1192,3,2021-08-16
2548,2851,1236,3,2023-01-30
2549,2135,784,3,2021-12-05
2550,4554,1554,4,2022-01-11
2551,1185,1096,3,2021-05-03
2552,4293,1731,3,2022-03-02
2553,4622,969,4,2022-08-15
2554,4963,105,2,2021-01-09
2555,483,256,2,2022-03-03
2556,2461,229,4,2022-06-25
2557,1258,1293,3,2022-05-20
2558,4896,1825,3,2021-08-30
2559,1396,779,2,2021-10-14
2560,3854,1562,4,2022-09-01
2561,1551,389,2,2021-05-27
2562,3968,590,4,2021-05-12
2563,3743,1446,1,2022-06-21
2564,1798,1188,1,2022-05-17
2565,131,1476,3,2023-05-27
2566,4897,1630,3,2021-10-31
2567,2967,808,2,2022-09-05
2568,578,913,2,2022-01-23
2569,1649,1791,1,2022-01-02
2570,2467,78,3,2021-12-13
2571,3623,1711,3,2021-10-20
2572,3350,473,1,2023-02-26
2573,2568,713,3,2022-05-29
2574,2566,488,4,2022-11-26
2575,1790,232,2,2021-11-26
2576,655,1262,3,2021-09-06
2577,658,1352,1,2021-05-30
2578,3546,817,4,2022-01-20
2579,680,1047,4,2022-06-08
2580,4972,560,4,2022-07-06
2581,907,362,2,2021-07-09
2582,4901,1697,4,2023-07-10
2583,3738,1556,4,2022-06-25
2584,4992,674,1,2023-07-25
2585,2044,517,4,2023-04-10
2586,156,244,1,2021-04-26
2587,801,1383,4,2022-11-23
2588,4831,342,1,2022-10-01
2589,2892,1234,3,2022-02-18
2590,4438,435,4,2023-05-20
2591,979,1211,1,2021-12-29
2592,2038,826,2,2023-06-05
2593,3279,1884,3,2022-02-25
2594,4237,817,2,2023-03-18
2595,3368,1441,1,2022-01-17
2596,556,1559,3,2021-01-01
2597,4999,1227,2,2021-04-28
2598,654,612,2,2022-02-19
2599,3865,1938,3,2022-08-01
2600,1036,1151,4,2022-10-18
2601,3822,981,4,2023-02-06
2602,2005,1603,4,2023-02-15
2603,1459,1157,3,2022-04-29
2604,4733,844,1,2022-07-16
2605,487,1258,2,2022-01-18
2606,2665,1897,2,2022-05-12
2607,2012,1130,2,2023-03-09
2608,4677,43,2,2023-03-08
2609,3029,874,1,2021-02-05
2610,3346,1040,1,2023-07-16
2611,1768,63,4,2021-07-31
2612,3292,1317,1,2023-02-26
2613,788,728,3,2023-01-04
2614,4633,1669,3,2022-03-16
2615,1913,1026,1,2021-08-05
2616,2680,930,4,2023-07-04
2617,4842,826,2,2023-07-09
2618,3936,576,2,2021-04-29
2619,619,1002,3,2021-12-22
2620,1175,136,4,2021-01-21
2621,2032,1808,3,2022-11-08
2622,1005,1220,2,2021-06-07
2623,4793,1343,3,2022-12-08
2624,1679,1886,3,2022-08-31
2625,597,1259,4,2022-08-18
2626,931,1286,1,2021-04-23
2627,104,1409,2,2022-09-15
2628,2475,15,1,2023-02-10
2629,3891,1943,1,2022-05-23
2630,883,1615,1,2022-02-26
2631,220,1893,2,2021-07-19
2632,3729,465,2,2021-09-09
2633,3578,985,1,2022-03-16
2634,410,1894,4,2022-09-18
2635,2271,1391,4,2021-10-25
2636,234,560,1,2022-08-30
2637,1831,1386,1,2022-11-10
2638,1861,362,3,2022-11-05
2639,2003,1955,3,2022-08-22
2640,2135,1340,3,2022-04-20
2641,2089,231,2,2023-02-08
2642,2123,592,4,2022-11-04
2643,2886,1945,3,2022-01-02
2644,3347,1191,3,2021-11-19
2645,4369,1422,1,2021-11-05
2646,2563,1220,2,2021-05-02
2647,1667,994,3,2021-05-30
2648,3100,529,3,2023-04-22
2649,4262,1063,3,2022-01-14
2650,2735,1875,3,2022-10-31
2651,4956,1590,2,2023-01-26
2652,4370,935,4,2021-08-29
2653,1148,1002,2,2022-03-04
2654,4376,639,4,2023-04-12
2655,1674,1180,2,2023-01-01
2656,4259,1266,3,2022-07-28
2657,4906,1,2,2021-11-23
2658,499,1179,3,2022-02-08
2659,3933,1601,2,2022-10-18
2660,936,1904,3,2023-04-30
2661,1769,1960,3,2021-09-06
2662,3512,852,4,2021-06-30
2663,4672,595,3,2021-01-14
2664,1573,1641,1,2023-01-17
2665,375,65,4,2021-02-23
2666,1503,447,4,2021-09-03
2667,560,501,1,2023-08-08
2668,2686,1923,1,2021-07-16
2669,4545,969,2,2021-05-16
2670,4399,566,2,2022-10-17
2671,3720,292,1,2022-02-19
2672,3616,137,1,2022-08-04
2673,4766,245,4,2021-06-11
2674,2767,1556,1,2021-05-16
2675,2809,1156,3,2022-07-10
2676,3584,345,3,2022-08-01
2677,1918,1450,4,2022-06-17
2678,3726,1964,4,2023-08-06
2679,31,388,1,2022-02-09
2680,4228,1642,1,2021-09-20
2681,1772,1460,3,2023-06-03
2682,750,1067,2,2022-12-08
2683,3033,1206,2,2022-07-08
2684,3514,177,1,2023-04-18
2685,3860,460,2,2021-06-29
2686,2455,243,1,2021-01-14
2687,2134,411,1,2021-11-17
2688,3759,4,3,2021-07-09
2689,697,412,4,2022-09-17
2690,4967,1689,3,2022-09-21
2691,1665,472,2,2021-07-17
2692,1625,417,2,2023-08-25
2693,506,1484,4,2021-05-08
2694,3083,1530,3,2023-07-12
2695,3087,1715,4,2023-06-28
2696,2356,1041,4,2021-07-22
2697,3950,1465,3,2022-05-29
2698,298,1302,3,2021-01-27
2699,771,1024,1,2021-04-29
2700,857,570,3,2022-02-04
2701,1948,57,4,2021-02-06
2702,1287,258,3,2022-12-28
2703,527,731,1,2023-09-26
2704,644,589,2,2021-08-14
2705,2139,789,4,2023-07-19
2706,2649,1598,4,2022-07-09
2707,1774,1355,4,2022-09-28
2708,3113,585,2,2022-04-11
2709,3282,1418,2,2023-04-24
2710,1616,144,3,2022-05-13
2711,1144,953,4,2021-03-03
2712,4289,891,1,2022-10-26
2713,1410,1966,3,2022-03-05
2714,655,10,4,2021-06-18
2715,1411,1099,3,2022-08-11
2716,3643,607,2,2022-12-30
2717,2024,612,3,2022-12-17
2718,1195,1694,1,2022-12-16
2719,3113,635,1,2022-02-25
2720,1198,1902,1,2022-07-18
2721,3661,1508,4,2021-05-30
2722,1692,532,1,2022-08-09
2723,301,988,4,2021-02-17
2724,4873,68,4,2023-08-26
2725,1692,600,1,2023-04-27
2726,4594,1119,2,2021-02-10
2727,2437,994,2,2023-01-23
2728,494,200,2,2022-01-12
2729,2376,899,4,2023-06-02
2730,35,319,4,2022-03-03
2731,2982,576,1,2023-08-06
2732,2495,781,4,2022-12-21
2733,3399,1306,1,2022-05-07
2734,3687,633,3,2021-04-11
2735,3849,1018,2,2022-09-02
2736,3937,974,3,2022-07-03
2737,4443,530,3,2022-06-29
2738,615,1962,1,2022-10-18
2739,3578,57,3,2021-06-03
2740,3029,583,2,2023-01-21
2741,1896,899,1,2022-05-09
2742,365,806,3,2023-04-19
2743,1687,789,2,2023-09-08
2744,3109,1573,1,2021-12-26
2745,619,848,2,2022-08-03
2746,3177,799,3,2021-08-19
2747,2955,1981,2,2023-06-25
2748,1876,866,4,2021-07-31
2749,116,1551,4,2021-02-13
2750,872,701,3,2023-08-10
2751,3366,1419,2,2021-05-14
2752,4822,1092,3,2021-11-21
2753,1644,1242,3,2023-02-10
2754,1673,1718,1,2021-05-03
2755,4900,969,3,2022-12-22
2756,1851,22,2,2022-10-28
2757,2118,940,4,2022-04-07
2758,416,215,1,2023-08-15
2759,1488,1218,3,2023-06-10
2760,2269,710,1,2021-08-04
2761,547,1679,3,2022-07-05
2762,269,1600,2,2021-08-26
2763,3195,890,3,2022-05-17
2764,4845,1468,1,2021-12-05
2765,416,1484,2,2022-09-15
2766,3921,609,4,2022-02-09
2767,892,1903,3,2021-08-19
2768,3410,822,3,2022-04-18
2769,1171,1400,3,2021-12-30
2770,4175,1350,2,2022-01-24
2771,4265,418,1,2021-10-12
